时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),运动航向角(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度(),四元数0(),四元数1(),四元数2(),四元数3()
 20:07:50.849,COM5, 2024-08-16 20:07:52.320, -0.027, -0.007, 1.052, 4.150, 0.183, 1.282, -7.916, 5.120, 122.371,,,, 28.12,,, 108.652544, 34.257725, 17.353, 237.760, 385.600,,,,,,,,,
 20:07:50.943,COM5, 2024-08-16 20:07:52.420, 0.011, 0.001, 1.037, -1.038, 0.244, 0.916, -7.679, 5.213, 122.492,,,, 28.13,,, 108.652535, 34.257720, 17.260, 237.730, 385.600,,,,,,,,,
 20:07:51.037,COM5, 2024-08-16 20:07:52.540, 0.005, -0.040, 0.981, 1.099, -0.183, 1.099, -7.619, 5.208, 122.580,,,, 28.13,,, 108.652535, 34.257720, 17.260, 237.730, 385.600,,,,,,,,,
 20:07:51.145,COM5, 2024-08-16 20:07:52.640, -0.060, -0.022, 0.980, -0.671, 1.465, 1.831, -7.399, 5.246, 122.734,,,, 28.15,,, 108.652526, 34.257716, 17.279, 237.560, 385.600,,,,,,,,,
 20:07:51.239,COM5, 2024-08-16 20:07:52.719, -0.019, -0.039, 0.978, 0.366, -0.427, 0.610, -7.432, 5.405, 122.871,,,, 28.13,,, 108.652526, 34.257716, 17.279, 237.560, 385.600,,,,,,,,,
 20:07:51.347,COM5, 2024-08-16 20:07:52.819, 0.042, -0.068, 1.022, -0.549, -2.319, 0.000, -7.564, 5.350, 122.904,,,, 28.12,,, 108.652517, 34.257711, 17.186, 237.310, 385.600,,,,,,,,,
 20:07:51.441,COM5, 2024-08-16 20:07:52.939, 0.014, 0.012, 0.996, 0.061, -1.404, 0.610, -7.537, 5.081, 122.932,,,, 28.10,,, 108.652517, 34.257711, 17.186, 237.310, 385.600,,,,,,,,,
 20:07:51.550,COM5, 2024-08-16 20:07:53.039, 0.002, -0.021, 1.019, -2.197, 1.221, -0.305, -7.630, 5.037, 122.953,,,, 28.15,,, 108.652509, 34.257706, 17.093, 237.160, 385.600,,,,,,,,,
 20:07:51.644,COM5, 2024-08-16 20:07:53.120, 0.003, -0.067, 1.054, 0.000, -0.671, -1.099, -7.861, 5.026, 122.877,,,, 28.15,,, 108.652509, 34.257706, 17.093, 237.160, 385.600,,,,,,,,,
 20:07:51.736,COM5, 2024-08-16 20:07:53.220, 0.062, -0.001, 0.927, 0.366, -1.404, -1.221, -7.855, 4.889, 122.756,,,, 28.12,,, 108.652500, 34.257702, 16.945, 237.090, 385.600,,,,,,,,,
 20:07:51.845,COM5, 2024-08-16 20:07:53.340, 0.015, -0.046, 1.035, -0.427, 1.038, -2.319, -7.960, 4.834, 122.585,,,, 28.10,,, 108.652500, 34.257702, 16.945, 237.090, 385.600,,,,,,,,,
 20:07:51.938,COM5, 2024-08-16 20:07:53.440, 0.071, -0.034, 1.031, 0.610, 0.183, -2.441, -8.053, 4.867, 122.333,,,, 28.12,,, 108.652491, 34.257697, 16.742, 237.270, 385.600,,,,,,,,,
 20:07:52.047,COM5, 2024-08-16 20:07:53.525, 0.035, -0.020, 0.989, 0.732, 0.000, -2.869, -8.047, 4.752, 122.047,,,, 28.13,,, 108.652491, 34.257697, 16.742, 237.270, 385.600,,,,,,,,,
 20:07:52.140,COM5, 2024-08-16 20:07:53.625, 0.038, -0.019, 0.976, 0.610, 0.793, -3.296, -8.015, 4.735, 121.745,,,, 28.15,,, 108.652483, 34.257693, 16.668, 237.800, 385.600,,,,,,,,,
 20:07:52.234,COM5, 2024-08-16 20:07:53.709, 0.030, 0.016, 0.972, 1.770, 0.671, -2.563, -7.905, 4.735, 121.437,,,, 28.13,,, 108.652483, 34.257693, 16.668, 237.800, 385.600,,,,,,,,,
 20:07:52.343,COM5, 2024-08-16 20:07:53.809, 0.043, -0.019, 1.047, 0.427, 0.610, -3.235, -7.888, 4.708, 121.119,,,, 28.12,,, 108.652474, 34.257688, 16.519, 238.460, 385.600,,,,,,,,,
 20:07:52.436,COM5, 2024-08-16 20:07:53.924, 0.003, 0.042, 0.982, 1.831, 0.061, -3.113, -7.773, 4.697, 120.806,,,, 28.09,,, 108.652474, 34.257688, 16.519, 238.460, 385.600,,,,,,,,,
 20:07:52.530,COM5, 2024-08-16 20:07:54.024, 0.049, 0.029, 1.008, 0.000, -0.366, -3.235, -7.723, 4.636, 120.482,,,, 28.17,,, 108.652465, 34.257684, 16.501, 239.090, 385.600,,,,,,,,,
 20:07:52.639,COM5, 2024-08-16 20:07:54.110, 0.038, 0.000, 1.049, 0.427, 0.122, -3.052, -7.729, 4.499, 120.152,,,, 28.12,,, 108.652465, 34.257684, 16.501, 239.090, 385.600,,,,,,,,,
 20:07:52.734,COM5, 2024-08-16 20:07:54.210, -0.024, 0.033, 0.954, 0.000, 1.526, -2.930, -7.707, 4.543, 119.861,,,, 28.13,,, 108.652457, 34.257680, 16.556, 239.730, 385.600,,,,,,,,,
 20:07:52.841,COM5, 2024-08-16 20:07:54.330, -0.011, 0.002, 0.997, -0.610, 0.793, -2.625, -7.795, 4.636, 119.586,,,, 28.12,,, 108.652457, 34.257680, 16.556, 239.730, 385.600,,,,,,,,,
 20:07:52.935,COM5, 2024-08-16 20:07:54.430, -0.013, 0.006, 1.038, 0.854, 0.000, -1.892, -7.833, 4.609, 119.350,,,, 28.15,,, 108.652448, 34.257676, 16.593, 240.340, 385.600,,,,,,,,,
 20:07:53.028,COM5, 2024-08-16 20:07:54.510, -0.073, 0.040, 1.006, -0.061, 0.488, -0.977, -7.822, 4.680, 119.218,,,, 28.12,,, 108.652448, 34.257676, 16.593, 240.340, 385.600,,,,,,,,,
 20:07:53.137,COM5, 2024-08-16 20:07:54.610, -0.027, 0.021, 0.997, -0.488, 0.000, -0.122, -7.789, 4.785, 119.180,,,, 28.12,,, 108.652439, 34.257672, 16.556, 240.760, 385.600,,,,,,,,,
 20:07:53.231,COM5, 2024-08-16 20:07:54.729, -0.015, 0.005, 1.007, 1.648, 0.000, 0.671, -7.679, 4.768, 119.218,,,, 28.12,,, 108.652439, 34.257672, 16.556, 240.760, 385.600,,,,,,,,,
 20:07:53.340,COM5, 2024-08-16 20:07:54.829, -0.079, 0.050, 0.956, -0.916, 1.221, 1.465, -7.625, 4.927, 119.339,,,, 28.10,,, 108.652430, 34.257668, 16.575, 240.830, 385.600,,,,,,,,,
 20:07:53.434,COM5, 2024-08-16 20:07:54.914, -0.084, 0.031, 0.975, -2.869, -0.610, 2.380, -7.690, 5.026, 119.548,,,, 28.13,,, 108.652430, 34.257668, 16.575, 240.830, 385.600,,,,,,,,,
 20:07:53.527,COM5, 2024-08-16 20:07:55.014, -0.072, -0.014, 1.042, -1.770, -0.610, 3.906, -7.729, 4.933, 119.872,,,, 28.12,,, 108.652422, 34.257664, 16.649, 240.580, 385.600,,,,,,,,,
 20:07:53.635,COM5, 2024-08-16 20:07:55.130, -0.068, 0.054, 0.940, 1.404, 0.061, 5.188, -7.652, 5.021, 120.350,,,, 28.12,,, 108.652422, 34.257664, 16.649, 240.580, 385.600,,,,,,,,,
 20:07:53.729,COM5, 2024-08-16 20:07:55.230, -0.112, 0.013, 0.983, -0.977, 0.793, 6.958, -7.646, 5.240, 120.992,,,, 28.10,,, 108.652413, 34.257660, 16.686, 239.840, 385.600,,,,,,,,,
 20:07:53.838,COM5, 2024-08-16 20:07:55.315, -0.123, -0.013, 1.084, -2.136, -0.488, 7.568, -7.657, 5.361, 121.729,,,, 28.09,,, 108.652413, 34.257660, 16.686, 239.840, 385.600,,,,,,,,,
 20:07:53.931,COM5, 2024-08-16 20:07:55.415, -0.048, -0.003, 1.019, -1.892, -2.747, 7.629, -7.663, 5.334, 122.514,,,, 28.13,,, 108.652404, 34.257655, 16.760, 238.560, 385.600,,,,,,,,,
 20:07:54.025,COM5, 2024-08-16 20:07:55.535, -0.037, -0.001, 1.022, -1.282, -1.709, 8.423, -7.685, 5.202, 123.322,,,, 28.12,,, 108.652404, 34.257655, 16.760, 238.560, 385.600,,,,,,,,,
 20:07:54.134,COM5, 2024-08-16 20:07:55.635, -0.063, 0.019, 1.025, 1.404, 0.244, 8.972, -7.581, 5.334, 124.200,,,, 28.15,,, 108.652396, 34.257650, 16.779, 236.950, 385.600,,,,,,,,,
 20:07:54.227,COM5, 2024-08-16 20:07:55.714, -0.040, 0.031, 1.002, -2.197, -0.549, 7.874, -7.559, 5.499, 125.041,,,, 28.10,,, 108.652396, 34.257650, 16.779, 236.950, 385.600,,,,,,,,,
 20:07:54.336,COM5, 2024-08-16 20:07:55.814, 0.063, -0.043, 1.071, -1.160, -2.380, 5.920, -7.690, 5.433, 125.722,,,, 28.09,,, 108.652387, 34.257645, 16.779, 235.240, 385.600,,,,,,,,,
 20:07:54.430,COM5, 2024-08-16 20:07:55.899, 0.121, 0.045, 0.994, 0.427, -2.197, 4.456, -7.531, 5.197, 126.227,,,, 28.12,,, 108.652387, 34.257645, 16.779, 235.240, 385.600,,,,,,,,,
 20:07:54.523,COM5, 2024-08-16 20:07:55.999, 0.053, -0.014, 0.979, -1.526, 0.183, 1.221, -7.619, 5.169, 126.524,,,, 28.10,,, 108.652379, 34.257640, 16.816, 233.890, 385.600,,,,,,,,,
 20:07:54.632,COM5, 2024-08-16 20:07:56.120, 0.123, -0.029, 1.011, -1.404, -1.465, -1.404, -7.718, 5.070, 126.502,,,, 28.09,,, 108.652379, 34.257640, 16.816, 233.890, 385.600,,,,,,,,,
 20:07:54.725,COM5, 2024-08-16 20:07:56.220, 0.069, -0.004, 0.993, 0.305, -0.061, -3.418, -7.734, 4.916, 126.222,,,, 28.10,,, 108.652371, 34.257635, 16.964, 233.410, 385.600,,,,,,,,,
 20:07:54.836,COM5, 2024-08-16 20:07:56.300, 0.050, -0.001, 1.000, 0.916, 0.610, -5.066, -7.690, 4.883, 125.788,,,, 28.10,,, 108.652371, 34.257635, 16.964, 233.410, 385.600,,,,,,,,,
 20:07:54.927,COM5, 2024-08-16 20:07:56.400, 0.084, 0.008, 0.990, 0.671, 0.000, -5.554, -7.652, 4.828, 125.228,,,, 28.12,,, 108.652363, 34.257630, 16.871, 234.010, 385.700,,,,,,,,,
 20:07:55.021,COM5, 2024-08-16 20:07:56.520, 0.044, 0.018, 0.999, 2.808, 1.648, -5.066, -7.575, 4.818, 124.695,,,, 28.13,,, 108.652363, 34.257630, 16.871, 234.010, 385.700,,,,,,,,,
 20:07:55.128,COM5, 2024-08-16 20:07:56.620, 0.012, 0.007, 1.015, 0.061, 2.136, -5.066, -7.498, 4.922, 124.206,,,, 28.10,,, 108.652353, 34.257625, 16.945, 235.110, 385.600,,,,,,,,,
 20:07:55.220,COM5, 2024-08-16 20:07:56.704, 0.071, 0.000, 1.047, -0.854, 0.122, -5.859, -7.531, 4.807, 123.624,,,, 28.12,,, 108.652353, 34.257625, 16.945, 235.110, 385.600,,,,,,,,,
 20:07:55.329,COM5, 2024-08-16 20:07:56.804, 0.090, 0.022, 1.038, 1.343, 0.610, -5.310, -7.509, 4.741, 123.069,,,, 28.09,,, 108.652344, 34.257620, 17.075, 236.200, 385.600,,,,,,,,,
 20:07:55.423,COM5, 2024-08-16 20:07:56.924, 0.048, 0.043, 0.962, 1.953, 0.977, -5.127, -7.399, 4.752, 122.552,,,, 28.12,,, 108.652344, 34.257620, 17.075, 236.200, 385.600,,,,,,,,,
 20:07:55.516,COM5, 2024-08-16 20:07:57.024, 0.022, 0.010, 0.957, -0.366, 0.488, -5.310, -7.410, 4.730, 122.014,,,, 28.15,,, 108.652335, 34.257616, 17.242, 237.310, 385.600,,,,,,,,,
 20:07:55.625,COM5, 2024-08-16 20:07:57.105, -0.021, -0.044, 1.046, -1.953, 1.831, -4.944, -7.548, 4.702, 121.487,,,, 28.12,,, 108.652335, 34.257616, 17.242, 237.310, 385.600,,,,,,,,,
 20:07:55.717,COM5, 2024-08-16 20:07:57.205, 0.018, 0.015, 0.949, 1.709, 1.221, -3.174, -7.504, 4.845, 121.097,,,, 28.12,,, 108.652326, 34.257611, 17.427, 238.420, 385.600,,,,,,,,,
 20:07:55.826,COM5, 2024-08-16 20:07:57.325, -0.017, -0.012, 1.002, 0.183, 0.183, -2.136, -7.614, 4.878, 120.811,,,, 28.12,,, 108.652326, 34.257611, 17.427, 238.420, 385.600,,,,,,,,,
 20:07:55.919,COM5, 2024-08-16 20:07:57.425, -0.037, 0.005, 0.965, 0.183, 1.160, -0.854, -7.570, 4.982, 120.685,,,, 28.12,,, 108.652316, 34.257606, 17.316, 239.190, 385.600,,,,,,,,,
 20:07:56.013,COM5, 2024-08-16 20:07:57.510, 0.051, 0.044, 0.976, -1.587, -0.061, -0.671, -7.443, 5.048, 120.635,,,, 28.13,,, 108.652316, 34.257606, 17.316, 239.190, 385.600,,,,,,,,,
 20:07:56.121,COM5, 2024-08-16 20:07:57.610, 0.025, -0.031, 1.058, 1.038, -0.305, -0.244, -7.625, 4.955, 120.569,,,, 28.10,,, 108.652307, 34.257602, 17.205, 239.430, 385.600,,,,,,,,,
 20:07:56.216,COM5, 2024-08-16 20:07:57.660, 0.034, 0.056, 0.910, 1.587, 0.427, 0.061, -7.460, 5.004, 120.564,,,, 28.12,,, 108.652307, 34.257602, 17.205, 239.430, 385.600,,,,,,,,,
 20:07:56.324,COM5, 2024-08-16 20:07:57.794, -0.003, -0.022, 0.968, -2.869, -0.122, -0.549, -7.509, 5.004, 120.536,,,, 28.10,,, 108.652302, 34.257600, 17.427, 239.480, 385.600,,,,,,,,,
 20:07:56.418,COM5, 2024-08-16 20:07:57.909, -0.054, -0.026, 1.058, -0.122, 0.366, -0.549, -7.641, 4.966, 120.471,,,, 28.13,,, 108.652298, 34.257597, 17.427, 239.510, 385.600,,,,,,,,,
 20:07:56.512,COM5, 2024-08-16 20:07:58.009, 0.031, 0.034, 1.057, 2.747, -0.244, 0.122, -7.471, 4.960, 120.449,,,, 28.13,,, 108.652288, 34.257593, 17.649, 239.580, 385.600,,,,,,,,,
 20:07:56.620,COM5, 2024-08-16 20:07:58.109, -0.018, 0.023, 0.980, 3.052, -0.488, 0.183, -7.273, 4.916, 120.476,,,, 28.13,,, 108.652288, 34.257593, 17.649, 239.580, 385.600,,,,,,,,,
 20:07:56.713,COM5, 2024-08-16 20:07:58.195, 0.015, 0.030, 1.013, -0.488, 0.183, -0.305, -7.180, 4.905, 120.460,,,, 28.12,,, 108.652288, 34.257593, 17.649, 239.580, 385.600,,,,,,,,,
 20:07:56.822,COM5, 2024-08-16 20:07:58.310, 0.006, 0.045, 0.971, -1.038, -0.366, -0.122, -7.136, 4.889, 120.443,,,, 28.12,,, 108.652279, 34.257589, 17.668, 239.600, 385.700,,,,,,,,,
 20:07:56.914,COM5, 2024-08-16 20:07:58.410, 0.057, -0.007, 1.065, -0.061, -0.183, -0.549, -7.251, 4.889, 120.416,,,, 28.13,,, 108.652270, 34.257584, 17.890, 239.650, 385.700,,,,,,,,,
 20:07:57.023,COM5, 2024-08-16 20:07:58.510, 0.031, 0.035, 0.949, -0.671, -0.305, -0.183, -7.262, 4.850, 120.372,,,, 28.10,,, 108.652270, 34.257584, 17.890, 239.650, 385.700,,,,,,,,,
 20:07:57.117,COM5, 2024-08-16 20:07:58.595, -0.014, -0.007, 0.967, -0.549, -0.061, 0.000, -7.350, 4.850, 120.366,,,, 28.12,,, 108.652270, 34.257584, 17.890, 239.650, 385.700,,,,,,,,,
 20:07:57.210,COM5, 2024-08-16 20:07:58.714, -0.071, -0.023, 1.023, -0.732, 0.122, -0.244, -7.427, 4.867, 120.350,,,, 28.12,,, 108.652260, 34.257580, 18.075, 239.710, 385.700,,,,,,,,,
 20:07:57.318,COM5, 2024-08-16 20:07:58.814, -0.060, -0.033, 1.026, 0.000, 0.488, 0.610, -7.454, 4.955, 120.377,,,, 28.12,,, 108.652250, 34.257575, 18.131, 239.720, 385.700,,,,,,,,,
 20:07:57.413,COM5, 2024-08-16 20:07:58.914, 0.005, -0.022, 1.005, -0.732, -0.732, 1.465, -7.520, 5.037, 120.498,,,, 28.12,,, 108.652250, 34.257575, 18.131, 239.720, 385.700,,,,,,,,,
 20:07:57.506,COM5, 2024-08-16 20:07:58.994, 0.003, 0.002, 0.969, 0.366, -1.343, 1.282, -7.553, 4.977, 120.619,,,, 28.12,,, 108.652250, 34.257575, 18.131, 239.720, 385.700,,,,,,,,,
 20:07:57.615,COM5, 2024-08-16 20:07:59.094, 0.020, 0.016, 0.945, 0.000, -0.061, 1.648, -7.586, 4.960, 120.619,,,, 28.09,,, 108.652241, 34.257570, 18.019, 239.610, 385.800,,,,,,,,,
 20:07:57.708,COM5, 2024-08-16 20:07:59.180, -0.041, -0.019, 0.993, -1.526, 0.549, 1.709, -7.592, 5.043, 120.822,,,, 28.15,,, 108.652241, 34.257570, 18.019, 239.610, 385.800,,,,,,,,,
 20:07:57.817,COM5, 2024-08-16 20:07:59.300, -0.012, -0.009, 1.038, 0.977, -0.244, 0.854, -7.515, 5.070, 120.861,,,, 28.12,,, 108.652232, 34.257566, 17.890, 239.320, 385.800,,,,,,,,,
 20:07:57.911,COM5, 2024-08-16 20:07:59.400, 0.007, 0.018, 0.953, -0.427, -1.099, 0.671, -7.515, 5.015, 120.970,,,, 28.12,,, 108.652222, 34.257561, 17.742, 239.000, 385.800,,,,,,,,,
 20:07:58.005,COM5, 2024-08-16 20:07:59.500, -0.034, -0.011, 1.042, -0.793, 0.000, 0.549, -7.581, 4.960, 121.047,,,, 28.12,,, 108.652222, 34.257561, 17.742, 239.000, 385.800,,,,,,,,,
 20:07:58.115,COM5, 2024-08-16 20:07:59.580, 0.021, 0.037, 1.040, 0.000, -0.061, 0.305, -7.586, 4.960, 121.075,,,, 28.13,,, 108.652222, 34.257561, 17.742, 239.000, 385.800,,,,,,,,,
 20:07:58.207,COM5, 2024-08-16 20:07:59.699, 0.021, 0.027, 0.983, -0.244, 0.122, 0.977, -7.614, 4.993, 121.201,,,, 28.13,,, 108.652213, 34.257557, 17.668, 238.820, 385.800,,,,,,,,,
 20:07:58.316,COM5, 2024-08-16 20:07:59.799, 0.061, -0.003, 0.956, -0.244, -1.038, 0.183, -7.603, 4.971, 121.273,,,, 28.12,,, 108.652204, 34.257552, 17.742, 238.720, 385.900,,,,,,,,,
 20:07:58.409,COM5, 2024-08-16 20:07:59.899, -0.036, -0.004, 0.942, 0.122, -0.366, 0.488, -7.570, 4.900, 121.295,,,, 28.13,,, 108.652204, 34.257552, 17.742, 238.720, 385.900,,,,,,,,,
 20:07:58.502,COM5, 2024-08-16 20:07:59.984, -0.011, -0.037, 1.015, -0.854, 0.854, 0.732, -7.559, 4.971, 121.366,,,, 28.12,,, 108.652204, 34.257552, 17.742, 238.720, 385.900,,,,,,,,,
 20:07:58.610,COM5, 2024-08-16 20:08:00.100, 0.010, -0.031, 0.979, 1.343, -0.610, 0.122, -7.531, 4.966, 121.399,,,, 28.15,,, 108.652195, 34.257548, 17.853, 238.630, 385.900,,,,,,,,,
 20:07:58.703,COM5, 2024-08-16 20:08:00.200, 0.034, -0.019, 0.977, -0.244, -0.732, 0.244, -7.564, 4.927, 121.448,,,, 28.09,,, 108.652186, 34.257543, 17.834, 238.530, 385.900,,,,,,,,,
 20:07:58.811,COM5, 2024-08-16 20:08:00.300, -0.027, -0.012, 1.002, 0.793, 0.122, 0.854, -7.520, 4.911, 121.514,,,, 28.12,,, 108.652186, 34.257543, 17.834, 238.530, 385.900,,,,,,,,,
 20:07:58.904,COM5, 2024-08-16 20:08:00.385, -0.025, 0.007, 1.011, 0.610, 0.061, 0.122, -7.449, 4.938, 121.564,,,, 28.12,,, 108.652186, 34.257543, 17.834, 238.530, 385.900,,,,,,,,,
 20:07:59.013,COM5, 2024-08-16 20:08:00.505, 0.028, -0.010, 1.012, -0.244, -0.488, 0.427, -7.537, 4.927, 121.575,,,, 28.15,,, 108.652176, 34.257538, 17.686, 238.460, 385.900,,,,,,,,,
 20:07:59.107,COM5, 2024-08-16 20:08:00.605, 0.000, -0.009, 1.021, -1.465, 0.061, 0.610, -7.592, 4.933, 121.630,,,, 28.12,,, 108.652167, 34.257534, 17.631, 238.380, 385.900,,,,,,,,,
 20:07:59.200,COM5, 2024-08-16 20:08:00.705, -0.026, 0.017, 0.985, -0.732, 0.122, 0.183, -7.581, 4.911, 121.663,,,, 28.15,,, 108.652167, 34.257534, 17.631, 238.380, 385.900,,,,,,,,,
 20:07:59.308,COM5, 2024-08-16 20:08:00.789, 0.049, -0.021, 1.022, 0.549, -0.244, 0.488, -7.723, 4.955, 121.701,,,, 28.09,,, 108.652167, 34.257534, 17.631, 238.380, 385.900,,,,,,,,,
 20:07:59.401,COM5, 2024-08-16 20:08:00.889, 0.009, 0.035, 0.932, 1.099, -0.366, 0.732, -7.663, 4.949, 121.750,,,, 28.12,,, 108.652158, 34.257529, 17.556, 238.300, 386.000,,,,,,,,,
 20:07:59.509,COM5, 2024-08-16 20:08:00.969, 0.025, 0.009, 0.970, -0.854, -0.183, 0.183, -7.608, 4.933, 121.789,,,, 28.12,,, 108.652158, 34.257529, 17.556, 238.300, 386.000,,,,,,,,,
 20:07:59.602,COM5, 2024-08-16 20:08:01.069, 0.026, -0.020, 0.998, -0.610, -0.793, 0.671, -7.679, 4.916, 121.811,,,, 28.09,,, 108.652149, 34.257524, 17.575, 238.240, 386.000,,,,,,,,,
 20:07:59.695,COM5, 2024-08-16 20:08:01.190, -0.031, 0.001, 0.962, 0.366, 1.648, 0.793, -7.553, 4.916, 121.910,,,, 28.13,,, 108.652149, 34.257524, 17.575, 238.240, 386.000,,,,,,,,,
 20:07:59.804,COM5, 2024-08-16 20:08:01.244, 0.034, -0.021, 1.056, -3.174, -1.038, -0.305, -7.652, 4.971, 121.877,,,, 28.12,,, 108.652140, 34.257520, 17.538, 238.170, 386.000,,,,,,,,,
 20:07:59.896,COM5, 2024-08-16 20:08:01.375, 0.000, -0.013, 0.985, -0.610, -0.427, -0.061, -7.811, 4.839, 121.871,,,, 28.17,,, 108.652136, 34.257518, 17.445, 238.100, 386.000,,,,,,,,,
 20:08:00.005,COM5, 2024-08-16 20:08:01.475, 0.024, 0.000, 1.042, 2.014, -0.793, -0.732, -7.690, 4.763, 121.844,,,, 28.12,,, 108.652131, 34.257515, 17.445, 238.080, 386.000,,,,,,,,,
 20:08:00.098,COM5, 2024-08-16 20:08:01.590, 0.025, 0.014, 0.999, -1.160, 0.000, -0.793, -7.773, 4.636, 121.734,,,, 28.10,,, 108.652131, 34.257515, 17.445, 238.080, 386.000,,,,,,,,,
 20:08:00.206,COM5, 2024-08-16 20:08:01.690, 0.004, -0.032, 1.004, 1.465, 0.488, -0.854, -7.894, 4.664, 121.657,,,, 28.12,,, 108.652122, 34.257511, 17.408, 238.100, 386.000,,,,,,,,,
 20:08:00.301,COM5, 2024-08-16 20:08:01.774, -0.058, 0.018, 1.014, -0.244, 1.526, -0.488, -7.718, 4.702, 121.602,,,, 28.12,,, 108.652122, 34.257511, 17.408, 238.100, 386.000,,,,,,,,,
 20:08:00.394,COM5, 2024-08-16 20:08:01.874, 0.017, -0.026, 1.051, 0.305, -0.427, -1.160, -7.723, 4.757, 121.498,,,, 28.09,,, 108.652113, 34.257506, 17.445, 238.290, 386.100,,,,,,,,,
 20:08:00.503,COM5, 2024-08-16 20:08:01.959, 0.050, -0.043, 1.021, 1.099, -1.221, -1.038, -7.822, 4.658, 121.377,,,, 28.10,,, 108.652113, 34.257506, 17.445, 238.290, 386.100,,,,,,,,,
 20:08:00.596,COM5, 2024-08-16 20:08:02.059, 0.030, 0.085, 0.926, 1.282, 0.183, -0.671, -7.619, 4.625, 121.306,,,, 28.10,,, 108.652104, 34.257502, 17.408, 238.500, 386.100,,,,,,,,,
 20:08:00.690,COM5, 2024-08-16 20:08:02.175, 0.004, -0.002, 1.034, -0.916, 1.038, -0.916, -7.608, 4.636, 121.212,,,, 28.09,,, 108.652104, 34.257502, 17.408, 238.500, 386.100,,,,,,,,,
 20:08:00.800,COM5, 2024-08-16 20:08:02.275, 0.031, -0.022, 1.001, 0.122, -0.671, -1.038, -7.690, 4.653, 121.102,,,, 28.10,,, 108.652095, 34.257497, 17.371, 238.700, 386.100,,,,,,,,,
 20:08:00.894,COM5, 2024-08-16 20:08:02.395, 0.021, 0.063, 0.962, 1.099, 0.061, -1.160, -7.581, 4.576, 120.992,,,, 28.09,,, 108.652095, 34.257497, 17.371, 238.700, 386.100,,,,,,,,,
 20:08:01.004,COM5, 2024-08-16 20:08:02.495, 0.027, -0.028, 1.018, -1.404, 0.061, -0.977, -7.663, 4.559, 120.883,,,, 28.07,,, 108.652086, 34.257492, 17.538, 238.940, 386.100,,,,,,,,,
 20:08:01.096,COM5, 2024-08-16 20:08:02.580, -0.001, 0.038, 0.930, -0.671, 0.916, -0.916, -7.800, 4.592, 120.784,,,, 28.12,,, 108.652086, 34.257492, 17.538, 238.940, 386.100,,,,,,,,,
 20:08:01.205,COM5, 2024-08-16 20:08:02.699, -0.022, -0.004, 1.006, -0.610, -0.671, -1.465, -7.828, 4.598, 120.668,,,, 28.09,,, 108.652077, 34.257488, 17.594, 239.180, 386.100,,,,,,,,,
 20:08:01.300,COM5, 2024-08-16 20:08:02.799, 0.021, -0.033, 1.040, -2.869, 0.366, -1.282, -7.932, 4.548, 120.542,,,, 28.12,,, 108.652067, 34.257484, 17.556, 239.400, 386.100,,,,,,,,,
 20:08:01.393,COM5, 2024-08-16 20:08:02.899, -0.003, -0.008, 1.004, 2.747, 0.061, -0.732, -7.965, 4.537, 120.443,,,, 28.12,,, 108.652067, 34.257484, 17.556, 239.400, 386.100,,,,,,,,,
 20:08:01.502,COM5, 2024-08-16 20:08:02.979, -0.038, 0.058, 0.937, 1.038, 0.305, -0.671, -7.756, 4.543, 120.383,,,, 28.15,,, 108.652067, 34.257484, 17.556, 239.400, 386.100,,,,,,,,,
 20:08:01.595,COM5, 2024-08-16 20:08:03.079, 0.047, -0.019, 1.066, 0.732, -0.977, -1.099, -7.767, 4.482, 120.322,,,, 28.12,,, 108.652058, 34.257479, 17.519, 239.590, 386.100,,,,,,,,,
 20:08:01.688,COM5, 2024-08-16 20:08:03.165, -0.034, -0.011, 1.020, 1.099, 1.282, -0.732, -7.701, 4.460, 120.240,,,, 28.09,,, 108.652058, 34.257479, 17.519, 239.590, 386.100,,,,,,,,,
 20:08:01.798,COM5, 2024-08-16 20:08:03.265, 0.003, 0.020, 0.970, -0.427, 0.183, -0.610, -7.635, 4.554, 120.179,,,, 28.12,,, 108.652049, 34.257475, 17.501, 239.750, 386.100,,,,,,,,,
 20:08:01.890,COM5, 2024-08-16 20:08:03.385, -0.014, -0.027, 1.018, -1.221, -0.122, -0.977, -7.690, 4.510, 120.103,,,, 28.09,,, 108.652049, 34.257475, 17.501, 239.750, 386.100,,,,,,,,,
 20:08:01.998,COM5, 2024-08-16 20:08:03.485, 0.000, 0.028, 1.008, 1.160, 0.244, -0.916, -7.630, 4.482, 120.015,,,, 28.10,,, 108.652040, 34.257470, 17.408, 239.890, 386.200,,,,,,,,,
 20:08:02.092,COM5, 2024-08-16 20:08:03.565, 0.008, 0.004, 0.981, -0.916, 0.610, -0.488, -7.646, 4.482, 119.949,,,, 28.12,,, 108.652040, 34.257470, 17.408, 239.890, 386.200,,,,,,,,,
